,tweet,label
486,"['', '', '', '', 'santé', '', 'rien', 'na', 'fait', 'hopitaux', 'personnel', 'soignant', 'a', 'm…', '']",health
487,"['', '', '', 'c’est', 'vraiment', 'moche', 'déco', 'chambres', 'hôpitaux', 'psychiatriques', '', 'facewithtearsofjoy', '']",health
488,"['', '', 'oui', 'a', 'reconnu', 'milliard', 'gen', 'participé', 'essai', 'clinique', 'consentement', 'éclairé', 'quon', 'disait', 'obama', 'apprend', 'chose\nla', 'campagne', 'vaccination', 'actuelle', 'etait', 'bien', 'essai', 'clinique\nbientôt', 'vont', 'ad…', '']",health
489,"['', '', 'quand', 'dit', 'tester', 'cliniquement', 'cela', 'veut', 'juste', 'dire', 'avançons', 'utiliser', 'le…', '']",health
490,"['', 'clinique', 'iba', 'mar', 'diop', 'fann', 'hock', 'patiente', 'traine', 'médecin', 'devant', 'justice\n\n', '']",health
491,"['', 'hôpitaux', 'français', 'moins', 'foutent', 'mieux', 'portent\nfrance']",health
492,"['', '', 'sais', 'signe', 'clinique', 'dun', 'cocaïnomane', 'cest', 'toucher', 'nez', 'nerveusement', 'cest', 'frère…', '']",health
493,"['', '', '', '', 'grâce', 'notamment', 'système', 'santé', 'régime', 'social', 'quil', 'f…', '']",health
494,"['', '', '', 'administratifs', 'hopitaux', 'bcp', 'boulot', 'mr', '', 'a', 'difference', 'vo…', '']",health
495,"['', '1', 'an', 'covid', 'a', 'assisté', 'leffondrement', 'système', 'santé', 'javais', 'donc', 'raison', '', 'dalerter', 'car', 'je…', '', '3', 'tant', 'quhandicapee', 'prise', 'charge', 'chu', 'voyais', 'choses', 'degradaient', 'alertaient', 'jentendais', 'exa…', '']",health
496,"['', '', 'font', 'hôpitaux', 'psychiatriques']",health
497,"['', '', '', '', '', 'où', 'deux', 'dernières', 'années', 'quand', 'macron', 'veran', 'inte…', '']",health
498,"['', '', '', 'humfaut', 'vraiment', 'arrêtez', 'humanité', '2', 'ballesen', 'salle', 'dopération', 'aucune', 'p…', '']",health
499,"['', '', 'critères', 'personnalité', 'ceux', 'dsm', '', 'vais', 'développer', 'thread', 'compatibilité…', '']",health
500,"['', '', 'pire', 'prévoit', 'macron', 'car', 'prévoit', 'rien', 'attend', 'sans', 'broncher', 'lh…', '', '', 'minquiète', 'plus', 'cest', 'voir', 'gouvernement', 'laisse', 'hôpitaux', 'sombrer', 'sans', 'rien', 'fair…', '']",health
501,"['', '', '', '', '', 'donc', 'refusez', 'dépenser', 'plus', 'aider', 'gen', 'car', 'le…', '', '', '', '', '', 'donc', 'refusez', 'dépenser', 'plus', 'aider', 'gen', 'car', 'le…', '']",health
502,"['', 'vieux', 'si', 'voulez', 'ke', 'makron', 'surtaxe', 'voter', 'emmerdeur', 'faut', 'kan', 'oublier', 'ke', 'celui', 'ci', 'a…', '']",health
503,"['', 'mckinsey', 'a', 'utilisé', 'méthode', 'oxycotin', 'campagne', 'terreur', 'agressive', 'mensongère', 'faire', 'croire', 'malades', 'e…', '']",health
504,"['', 'con', 'macron', 'middlefinger', '', 'affectueusement', 'continue', 'a', 'mentir', 'létat', 'hôpitaux', 'soutien', 'médias', '', 'dirais', 'plutôt', 'fait', '', 'gouvernement', 'marche', 'travailler', 'administration', 'hôpitaux…', '']",health
505,"['', '', 'clappinghands', '', 'hygiène', 'main', '', 'droplet', '\nà', 'l’occasion', 'journée', 'mondiale', 'l’hygiène', 'main', '5', 'mai', 'prochain', 'epicura', 'organi…', '']",health
506,"['', '', '', 'macron', 'coupable', 'haute', 'trahison\nil', 'a', 'trahit', 'pay', 'droits', 'lhomme', 'a', 'fa…', '', '', '', 'incroyable', 'cet', 'aveuglement', 'comment', 'peuton', 'faire', 'propagande', 'dun', 'psychopathe', '\nsi…', '']",health
507,"['', '', '', '', '', '', '', 'pandémie', 'ralentie', 'aurait…', '']",health
508,"['', '', 'macron', 'a', 'déjà', 'détruit', 'lhôpital', 'docteurs', 'eugénisme', 'amp', 'autres', 'personnel', 'soignants', 'eugéniste…', '']",health
509,"['', 'disparition', 'médecins', 'hôpitaux', 'urgences', 'ferment', 'lit', 'supprimés', 'pénuries', 'alimentaires', 'énergétiques', 'ap…', '']",health
510,"['', 'lexpress', 'mu', '', 'drogue', 'r', '50', 'million', 'cannabis', 'destiné', 'clinique', 'capitale', '']",health
511,"['', '', 'méprenez', 'effectivement', 'faut', 'rendre', 'honneur', 'personnel', 'soignant', 'maintenant', 'dire', 'qu…', '']",health
512,"['', '', '', 'bah', 'ouais', 'macron', 'cest', 'pratique', 'quand', 'fais', 'partie', 'gen', 'réussi', 'a', 'moi…', '']",health
513,"['', 'médecins', 'hôpitaux', 'etc', '', 'a', 'araignées', 'guêpes', '']",health
514,"['', '', '', '', '9', 'million', 'personnes', 'privées', 'dhôpitaux', '\nle', 'chantage', 'vax…', '', '', 'fermez', 'hôpitaux', 'ça', 'ira', 'plus', 'vite', '', 'staphylocoque', 'éradiqué', 'hopitaux', '', '']",health
515,"['', '', '', '', 'piniouf', 'juste', 'sauver', 'vies', 'aussi', 'covid', 'long', 'lexplosion…', '']",health
516,"['', '', 'c’est', 'pay', 'ya', 'd’autres', 'sujets', 'traiter', 'comme', 'peîe', 'mort', 'pedophile…', '']",health
517,"['', 'qualité', 'vie', 'vieux', 'affammésampassoiffés', 'système', 'santé', 'soviétique', 'route', 'aussi', 'belle', 'celle…', '']",health
518,"['', 'morandinilive', '', '\n17', 'milliard', 'hôpitaux', 'non', '30', '', '600', 'milliard', 'déficit', 'supplémentaires…', '']",health
519,"['', '', 'certaines', 'régions', 'privilégient', 'tourisme', 'soins', 'cest', 'dommage', 'cest', 'question', 'volonté', 'de…', '']",health
520,"['', '', '', '', 'route', 'lesquels', 'marchent', 'cest', 'a', 'construites', '…', '']",health
521,"['', '', 'spectre', 'peut', 'etre', 'etendre', 'ahn', 'bro', 'salaires', 'prècaires', 'charge', 'travail', 'collossale', 'mo', 'fi…', '']",health
522,"['', 'ukraine', '', 'nouvelle', 'donation', 'tulipe', '17', 'tonne', 'produits', 'santé', 'destinés', 'principaux', 'hôpitaux', 'ville…', '']",health
523,"['', '', 'hôpitaux', 'public', 'prennent', 'minimum', 'temp', 'dexplorer', 'motivation', 'jeunes', 'libéra…', '']",health
524,"['', '', '', 'jen', 'marre', 'people', 'appellent', 'voter', 'macron', '', 'alors', 'quon', 'entendu', 'ni', 'p…', '', '', 'a', 'vomir', 'aucune', 'humanité', 'cest', 'vrai', 'monde', 'hospitalier', '', 'déborde', 'personnel', 'soignant', 'e…', '']",health
525,"['', '', '', 'voter', 'macron', 'allez', 'voir', 'hôpitaux', 'sécrouler', '', 'sest', 'folie']",health
526,"['', '', '', 'système', 'santé', 'nest', 'rien', 'rapport', 'malheur', 'quil', 'va', 'amener', 'france', 'europe']",health
527,"['', '5', 'an', 'plus', 'destruction', 'hopitaux', 'service', 'public', '', 'expressionlessface', '', '']",health
528,"['', 'drogue', 'r', '50', 'million', 'cannabis', 'destiné', 'clinique', 'capitale', '']",health
529,"['', 'enquête', '280', 'leader', 'domaine', 'clinique', '95', 'recours', 'essais', 'cliniques', 'décentralisés', '2…', '']",health
530,"['', '', '', '', '25', '000', 'personnes', 'hôpitaux', 'cause', 'covid', 'dont', 'centaines', 'soins…', '']",health
531,"['', '', '', '', 'hôpitaux', 'veulent', 'c’est', 'logique', 'rapport', 'autres', 'collègues', '', '', 'aussi', '', 'faut', 'respecter', 'contrat', 'déjà', '', 'puis', 'hôpitaux', 'école', 'ça', 'date', 'macron', 'base', 'donc…', '', '', 'chacun', 'choix', 'info', 'cabinet', 'conseils', 'toujours', 'utilisés', 'présidents', 'le…', '']",health
532,"['', '', 'voilà', 'cela', 'continue', 'démembrement', 'système', 'santé', '', 'pensiveface', '', 'nen', 'restera', 'plus', 'rien', 'c…', '']",health
533,"['', '', 'merci', 'info', 'trouve', 'ça', 'logique', 'là', 'd’anticoagulation', 'radio', 'thorax', 'pathologique', 'cl…', '']",health
534,"['', '', 'si', 'ça', 'peut', 't’aider', 'compréhension', 'pdv', 'clinique', 'ca', '', '']",health
535,"['', 'félicitations', 'vaillants', 'soldats', 'centre', 'mèreenfant', 'yaoundé', 'prise', 'charge', 'adéquate', 'quali…', '']",health
536,"['', '', 'patricia', 'personnel', 'soignant', 'pompiers', 'suspendus', 'donc', 'sans', 'salaire', 'car', 'refusés', 'linjection', '']",health
537,"['', 'questce', 'lapproche', 'seule', 'santé', 'medicalsymbol', '️\n\ncest', 'système', 'permettant', 'sattaquer', 'principaux', 'problèmes', 'd…', '']",health
538,"['', 'font', 'hôpitaux', 'psychiatriques', '', 'jsuis', 'choquée', 'mdr', 'pire', 'c’est', 'celui', 'a', 'recommandé', 'blackpin…', '']",health
539,"['', '', '', 'restriction', 'évidemment', 'permis', 'passer', 'cap', 'difficiles', 'sans', 'système…', '']",health
540,"['', 'voilà', 'quest', 'france', 'aujourdhui', '', 'hôpitaux', 'public', 'deviennent', 'mosquées', '', '']",health
541,"['', 'connectez', 'équipes', 'site', 'production', 'stades', 'écoles', 'hôpitaux', 'grâce', 'nouveau', 'mot…', '']",health
542,"['', '', 'mise', 'pied', 'personnel', 'soignant', 'suite', 'obligation', 'vaxxx']",health
543,"['', 'années', 'reste', 'complexée', 'poitrine', 'cause', 'prix', 'tt', 'ça', 'pouvoir', 'être', 'prise', 'charge', 'alors', 'la…', '']",health
544,"['', '', 'impossible', '', 'trouve', 'bien', '60', 'million', 'deuros', 'contrôle', 'pas', 'chaques', 'hôpitaux', 'public']",health
545,"['', '🇸🇳', 'senegal', 'astousokhna', 'ibrahima', 'dakar', 'concernant', 'sanction', 'contre', 'sagesfemmes', 'cest', 'trop', 'facile', 're…', '']",health
546,"['', '', '', '', 'vacciners', 'moins', 'risques', 'formes', 'grave', 'selon', 'toute', 'étude', 'c’…', '']",health
547,"['', 'or', 'système', 'cryptographique', 'troué', 'ça', 'peut', 'donner', 'hôpitaux', 'font', 'pirater', 'quelquun', 'meurt', 'sous…', '']",health
548,"['', 'lassistance', 'publique', '–', 'hôpitaux', 'paris', 'a', 'fait', 'appel', 'startup', 'chargée', 'daccélérer', 'sortie', 'malades', 'de…', '']",health
549,"['', '', '', '', '', 'cela', 'oui', 'premier', 'sorte', 'stade', 'clinique', 'cette', 'échelle', 'lhomme']",health
550,"['', 'jusqu’à', 'ça', 'parle', 'd’haru', 'wsh', '', 'font', 'hôpitaux', 'psychiatriques', 'fait', '', 'enfermezmoi', 'ça', '']",health
551,"['', '', 'brebis', 'égarées', 'bilan', 'macron', '', 'crise', 'gj', '', 'grève', 'retraites', '', 'sncf', '', 'personnel', 'soigna…', '', '', 'promesses', '', 'a', '5', 'an', 'a', 'promis', 'promis', 'rien', '', 'thinkingface', '', 'thinkingface', '', 'thinkingface', '', 'thinkingface', '', 'a', 'si', 'a', 'récolter', 'colère', 'gj', '', 'grève', 'des…', '']",health
552,"['', '', '', '', '', '', 'oui', 'savons', 'trouve', 'auc…', '']",health
553,"['', 'rien', 'campagnes', 'françaises', '', '\nah', 'oui', 'cassent', 'rien', 'brûlent', 'rien', '\nils', 'bossent', 'sans', 'aucn', 'service…', '']",health
554,"['', 'hoyavisioncare', 'leader', 'mondial', 'l’innovation', 'ophtalmique', 'présente', 'résultats', 'd’une', 'étude', 'clinique', 'suiv…', '']",health
555,"['', '', '', '', '', '', 'sais', 'combien', 'lit', 'dhopitaux', 'dhop…', '']",health
556,"['', 'letsgoooo', 'j’ai', 'travail', 'partir', 'lundi', 'retour', 'source', 'clinique', 'saint', 'amé', 'mdrrr']",health
557,"['', '', 'pfizer', 'a', 'unlourd', 'passé', 'judiciaire', 'a', 'condamné', 'multiple', 'reprises', 'corruption', 'falsifica…', '', '', 'macron', 'a', 'fait', 'promotion', 'injection', 'expérimental', 'provenant', 'laboratoire', 'condamné', 'multiple', 're…', '', '', '', 'macron', 'ça', '', 'backhandindexpointingdown', '', 'promotion', 'injection', 'expérimental', 'provenant', 'laboratoire', 'condamné…', '', '', '', '', '', 'macron', 'a', 'fait', 'promotion', 'injection', 'expérimental', 'provenant…', '', '', 'macron', 'a', 'fait', 'promotion', 'injection', 'expérimental', 'provenant', 'laboratoire', 'condamné', 'à…', '', '', '', 'macron', 'a', 'fait', 'promotion', 'injection', 'expérimental', 'provenant', 'laboratoire', 'condamné', 'de…', '', '', '', 'cheekyplayfulorblowingaraspberryress', '', '', '', '', '', 'programe', 'macron…', '', '', '', '', 'macron', 'ça', '', 'backhandindexpointingdown', '', 'macron', 'vrp', 'big', 'pharma', 'ol', 'a', 'fait', 'promotion', 'des…', '', '', '', '', 'macron', 'ça', '', 'backhandindexpointingdown', '', '\n\ndes', 'soignants', 'suspendus', '\ndes', 'fermeture', 'lit', 'hôpitaux…', '', '', 'macron', 'vrp', 'big', 'pharma', 'a', 'fait', 'promotion', 'injection', 'expérimental', 'provenant', 'laboratoire', 'con…', '', '', 'macron', '\ndes', 'soignants', 'suspendus', '\ndes', 'lit', 'hôpitaux', 'fermés', '\nl', 'éducation', 'nationale', 'complètement', 'à…', '']",health
558,"['', '', '', '', '', '', 'problème', 'cest', 'comprends', 'principa…', '']",health
559,"['', '', 'merci', 'davoir', 'fermé', 'lit', 'dhôpitaux']",health
560,"['', 'recrutement\nlhôpital', 'recrute', 'direction', 'recherche', 'clinique', 'gestionnaire', 'convention', 'facturatio…', '']",health
561,"['', '', '', '', '', '', '', '', '', '…', '', '', '', '', '', '', 'dit', 'vaccin', 'n’en', 'documente', 'effets', 'i…', '']",health
562,"['', '', '', '', '', 'encore', '', 'fois', 'vois', 'répondez', '', 'lingérence', 'usa…', '']",health
563,"['', '', 'cest', 'humain', 'a', 'obligé', 'faire', 'inoculer', 'truc', 'fini', 'encore', 'essai', 'clinique', '']",health
564,"['', '', 'si', 'macron', 'voulait', 'vendre', 'hôpitaux', 'privés', 's’y', 'prendrait', 'autrement………', 'thinkingface', '', 'thinkingface', '', 'thinkingface', '', 'thinkingface', '']",health
565,"['', '', '', '', 'si', 'chaque', 'fois', 'doit', 'attendre', 'lintervention', 'bri', 'raid…', '']",health
566,"['', '', '', 'emportons', 'standupforukraine', 'clinique', '', 'let', 'go', '']",health
567,"['', '', 'surtout', 'quil', 'devait', 'dorganiser', 'réponse', 'adaptée', 'système', 'santé', 'laugmentation', 'massive', 'rap…', '']",health
568,"['', '', 'bosse', 'fumier', '', 'onet', 'hôpitaux', 'sait', 'gave', 'grâce', 'a', 'macron\ndans', 'équipe…', '', '', '', '', '', 'bosse', 'fumier', '', 'onet', 'hôpitaux', 'sai…', '']",health
569,"['', '', 'essaie', 'clinique', 'a', 'grande', 'échelle', 'lol', 'salopard']",health
570,"['', '', 'a', 'aussi', 'caissières', 'hôpitaux']",health
571,"['', '', 'recevez', 'marié', 'madeleine', 'quand', 'mort', 'mort', 'vincent', 'hamain', 'décès', '', 'dessine', 'réal…', '']",health
572,"['', 'france', 'faut', '4', 'an', 'organiser', 'production', 'locale', 'paracétamol', '', 'chine', 'construit', 'hôpitaux', 'e…', '']",health
573,"['', '', '', '', 'cest', 'vrai', 'macron', 'niveau', 'hôpitaux', 'top', '', '', 'okhand', '']",health
574,"['', '', 'parce', 'queux', 'marché', 'coûte', 'moins', 'cher', 'parce', 'quils', 'vivent', 'misère', 'souffran…', '', 'journalistes', 'dégradent', 'social', '', 'construisent', 'écoles', 'hôpitaux', 'route', '', 'créent', 'l…', '', '', 'bilan', 'combien', 'décoles', 'hôpitaux', 'stades', 'universités', 'km', 'route', 'électricité', 'eau', 'surtout', 'manger', '', 'bilan', 'combien', 'décoles', 'hôpitaux', 'stades', 'universités', 'km', 'route', 'électricité', 'eau', 'surtout', 'manger']",health
575,"['', 'j’ai', 'instauré', 'pas', 'sanitaire', 'toujours', 'présent', 'hopitaux\n', 'j’ai', 'mi', 'pas', 'vaccinal', 'j’ai', 'juste', 'su…', '', '', 'jai', 'fait', 'fermer', '5', '700', 'lit', 'dhôpitaux', 'pendant', 'pandémie', '\n', 'jai', 'fait', 'achever', '»', 'donc', 'tuer', 'plus', '30', '00…', '']",health
576,"['', 'cette', 'diététicienne', 'retranscrit', 'expérience', 'terrain', 'n’est', 'précisé', 'autrement', 'dit', 'ça', 'vaut', 'gr…', '']",health
577,"['', 'voulons', 'système', 'santé', 'efficace', 'solidaire', '\nnotre', 'service', 'public', 'santé', 'bien', 'commun', 'néces…', '']",health
578,"['', 'si', 'veut', 'éviter', 'pénuries', 'notamment', 'domaine', 'santé', 'puisque', 'santé', 'besoin', 'tout', 'm…', '']",health
579,"['', '', '', 'toujours', 'choix', 'va', 'santé', 'vie', 'résister', 'désobéir', 'battr…', '']",health
580,"['', '', '', 'bilan', 'programme', 'macron', 'a', 'suffisamment', 'quoi', 'critiquer', 'combattre…', '']",health
581,"['', 'petit', 'rappel', 'névralgie', 'nerf', 'glossopharyngien', 'ix', 'diagnostic', 'clinique\ndouleur', 'type', 'décharge', 'électriq…', '']",health
582,"['', 'privatisation', 'progressive', 'lassurance', 'maladie', 'transformation', 'centre', 'hospitaliers', 'hôpitauxentreprises…', '']",health
583,"['', '', '', 'oui', '', 'cest', 'mode', 'américaine', 'hôpitaux', 'u', 'font', 'appel', 'genre', 'cabinet', 'spécialisés…', '']",health
584,"['', '', '', '', '', '', '', '', '…', '']",health
585,"['', 'conseils', 'juridiques', 'donnés', 'gratuitement', '23', '24', 'avril', 'justice', 'barreau', 'clinique', '', '']",health
586,"['', '', 'information', '️', 'l’idéal', 'adresser', 'médecin', 'traitant', 'l’équipe', 'médicale', 'suit', 'déjà', '', 'woman', '\u200d', 'medicalsymbol', '️\n', 'backhandindexpointingright', '…', '']",health
587,"['', '', '', 'coût', 'vie', 'débrouille', 'trop', 'mal', 'système', 'santé', 'n’est', 'aussi', 'bon', 'ce…', '']",health
588,"['', '', 'chute', 'niveau', 'scolaire\n', 'personnel', 'soignant', 'renvoyé', 'sans', 'indemnité\n', 'retraites', '65', 'ans\n', 'notredame', 'brûlée\n…', '']",health
589,"['', '', '', '', '', 'ça', 'a', 'rempli', 'hôpitaux', 'début', '', 'lépidémie', 'vaccin', 'sor…', '']",health
590,"['', 'lassistance', 'publiquehôpitaux', 'paris', 'a', 'fait', 'appel', 'startup', 'chargée', 'd’accélérer', 'sortie', 'malades', 'l…', '']",health
591,"['', '', 'a', 'yaoundé', 'y’a', 'l’hôpital', 'central', '', 'maternité', 'principale', '', 'hôpitaux', 'district', '', 'l’accouchemen…', '']",health
592,"['', '6', 'mois', 'vaccinés', 'tombent', 'comme', 'mouches', 'subissent', 'pathology', 'graf', 'vie', 'c’est', 'remp…', '']",health
593,"['', 'dysfonctionnement', 'système', 'santé', 'désertification', 'médicale…', 'a', 'veille', 'second', 'tour', 'scrutin', 'présidentiel…', '']",health
594,"['', '🩸', 'l’organisation', '𝗰𝗼𝗹𝗹𝗲𝗰𝘁𝗲𝘀', '𝗱𝗲', '𝘀𝗮𝗻𝗴', 'sein', 'hôpitaux', 'marseillais', 'reprend', '', 'ainsi', 'sera…', '', '', '', '', '', 'action', 'programme', 'culturel', 'hôpitaux', 'universitaires', 'mars…', '', '', 'highvoltage', '️', '𝑳𝒂', '𝒄𝒉𝒂𝒎𝒃𝒓𝒆', '𝒅𝒉𝒐̂𝒑𝒊𝒕𝒂𝒍', '', '𝒖𝒏', '𝒆𝒔𝒑𝒂𝒄𝒆', '𝒅𝒉𝒐𝒔𝒑𝒊𝒕𝒂𝒍𝒊𝒕𝒆́', '', 'cadre', 'cycle', 'conversation', 'lespace', 'réflexion…', '', 'course', 'hippiques', 'profit', 'service', 'pédiatriques', 'timone', '', '', 'aphm', 'phoceo…', '']",health
595,"['', '', 'tout', 'sauf', 'macron', 'stop', 'suicide', 'enfants', 'stop', 'épidémie', 'imaginaire', 'stop', 'population', 'cobayes', 'malmenée…', '']",health
596,"['', 'système', 'santé', '', 'medicalsymbol', '️', 'estil', 'meilleur', 'monde', 'comme', 'aime', 'penser', '', 'thinkingface', '', '', '\nvoici', 'série', 'comparaiso…', '']",health
597,"['', 'tout', 'ça', 'oublie', 'peu', 'culture', 'woke', 'fameux', 'wokisme', 'destructeur', 'langue', 'identités', 'fo…', '']",health
598,"['', '', 'personnel', 'soignant', 'bien', 'injecté', 'appelle', 'voter', 'macron', '', 'ignorezvous', 'qu’il', 'souhaite', 'm…', '']",health
599,"['', '', '', '', 'ferez', 'remarquer', 'conseils', 'dadministration', 'hôpitaux', 'ré…', '']",health
600,"['', 'santé', 'comment', 'encourager', 'acteurs', 'privés', 'innover', 'responsabilité', 'coopérer', 'passionnant', 'article', 'de…', '']",health
601,"['', 'personne', 'dis', 'personne', 'sait', 'ressent', 'femme', 'point', 'daccoucher', 'mieux', 'femme', 'enceinte', 'et…', '']",health
602,"['', 'décryptage', '', 'flashlight', '', 'couverture', 'indoor', 'mesure', 'découvrez', 'l’art', 'transformer', 'immeubles', 'bureau', 'les…', '']",health
603,"['', 'info', '', 'syndrome', 'fisher', 'miller', 'vax', 'pfizer', 'homme', '30', 'an', '', 'syndrome', '', 'caractérisé', 'tri…', '']",health
604,"['', '', '', 'pourquoi', 'croyez', 'lon', 'fout', 'dehors', 'aussi', 'vite', 'hopitaux', 'moneymoneycont…', '', '', 'apres', 'covid', 'géré', 'mackinsey', 'voici', 'lit', 'hôpitaux', 'gérés', 'startup', 'scandaleux', 'quand', 'o…', '', 'ça', 'continue', 'apres', 'covidmackinseyles', 'lit', 'dhopitaux', 'startup', '']",health
605,"['', '', 'joubliais', 'largent', 'provient', 'cette', 'pub', 'bah', 'justement', 'peut', 'sen', 'servir', 'aider', 'enfa…', '']",health
606,"['', '100100', 'personnes', 'connais', '', 'attraper', 'covid', '', 'tous', 'guéries', '', 'apres', '', '2', 'a', '3', 'jours', 's…', '']",health
607,"['', 'france', '', 'e', 'macron', 'république', 'exemplaire', 'petit', 'rappel', '', 'via', '', 'france', '', 'e', 'macron', 'république', 'exemplaire', 'petit', 'rappel', '', 'via', '']",health
608,"['', 'cours', 'entretien', 'clinique', 'trois', 'sujet', 'expliquait', 'traumatismes', 'passés', 'devinez', 'quoi…', '']",health
609,"['', '', '', '', 'donc', 'thèse', 'médecine', 'article', 'médical', 'présente', 'ca', 'clini…', '']",health
610,"['', 'obama', 'avoue', 'vaccin', 'bien', 'test', 'clinique', 'a', 'léchelle', 'mondiale', 'trahissent', 'mêmes', 'vérité', 'so…', '']",health
611,"['', '', '', 'merci', 'macron', 'pr', 'destruction', 'système', 'santé', 'meilleurs', 'monde', 'av…', '']",health
612,"['', '', '', 'vu', 'nombre', 'dhôpitaux', 'fermés', 'ca', 'augmente', 'ifsi', 'ni', 'numerus', 'closus', 'des…', '']",health
613,"['', '', '', '', 'facewithtearsofjoy', '', 'facewithtearsofjoy', '', 'facewithtearsofjoy', '\nparce', 'macron', 'elles', 'st', 'restreintes', 'libertés', '\nles', 'nonvaccinés', 'ne…', '']",health
614,"['', '', 'personnel', 'soignant', 'fait', 'quoi', '', 'clinique', '', 'cest', 'abberant']",health
615,"['', '', '', '', '', 'sauf', 'rhume', 'a', 'rempli', 'hôpitaux', 'empêché', 'dialysis', 'opérations', 't…', '']",health
616,"['', '2', 'décembre', '2020', 'javais', 'déposé', 'postulat', 'demandait', 'conseil', 'fédéral', 'détablir', 'rapport', 'léquité…', '', '1', 'suisse', 'nombreuses', 'personnes', 'renoncent', 'faire', 'soigner', 'question', 'financières', 'genre', 'han…', '']",health
617,"['', '', '', '', '', '', 'bonjour', 'concernant', 'disponibilités', 'chambres', 'moi…', '']",health
618,"['', 'réviser', 'psycho', 'clinique', 'c’est', 'aussi', 'rendre', 'compte', 't’es', 'dépressif', 'pcq', 't’as', 'quasi', 'tous', 'symptômes', '']",health
619,"['', 'france', 'marine', 'pen', '', '', 'celle', 'ronds', 'point', 'gj', 'celle', 'personnel', 'soignant', 'antivax', 'celle…', '']",health
620,"['', '', '', '', '', '', '', 'selon', 'lob', '', 'en\xa02000', 'france', 'a…', '']",health
621,"['', '', 'boomer', 'nai', 'plus', 'accès', 'hôpitaux', 'cest', 'actuel', 'consulte', 'privé', '', 'sans', 'pass…', '']",health
622,"['', '', 'hospital', '', 'startup', 'gère', 'lit', 'laphp', '\n\n', 'collision', '', '', 'sinterroge', '', 'font', 'administratifs', 'hôpitau…', '']",health
623,"['', '', 'tout', 'dépend', 'soignant', 'centre', 'soin', 'malheureusement', 'hôpitaux', 'vérifient', 'rien', 'dautre…', '']",health
624,"['', 'l’effondrement', 'hopitaux', 'français', 'merci', '', '\ntoutsaufmacon', '']",health
625,"['', '', '', '', 'niez', 'qu’il', 'a', 'très', 'mal', 'géré', 'crise', 'covid', '', 'les…', '']",health
626,"['', '', 'bien', 'cela', 'possible', 'suffit', 'rouvrir', 'tous', 'hôpitaux', 'fermés', 'macron', 'bande']",health
627,"['', '', 'dites', 'importe', 'quoiles', 'hopitaux', 'reçus', 'subsistent']",health
628,"['', '', 'réseaux', 'd’hôpitaux', 'privés', 'gérés', 'copains', 'vont', 'developper', '5', 'prochaines', 'années']",health
629,"['', 'débat', 'cest', 'normal', 'sage', 'femmes', 'hôpitaux', 'centre', 'public', 'disent', 'femmes', 'enceintes', 'cest', 'q…', '']",health
630,"['', '', '', '', 'aucun', 'vaccin', 'ni', 'médicaments', 'nest', 'efficace', '100', 'désolé', 'vo…', '']",health
631,"['', 'étrangers', 'occupent', 'moyenne', '13\xa0', 'métiers', 'essentiels', 'france\xa0', 'près', '10\xa0', 'service', 'parti…', '']",health
632,"['', '', '', '', '', 'a', 'propos', 'santé', 'nest', 'étonnant', 'hopitaux', 'fo…', '']",health
633,"['', '', '', '', '', 'exact', 'étudiée', '2018', 'mise', 'place', 'ultérieure\net', 'd…', '']",health
634,"['', 'granville', 'mal', 'do', '', 'joël', 'chevé', 'poursuit', 'test', 'clinique', '', 'ouestfrance', '']",health
635,"['', '', '', '', '', '', '', 'trajet', 'voiture', 'semble', 'coûte…', '']",health
636,"['', '', '', '', 'quel', 'galaxie', 'vivez', 'a', 'finit', 'détruire', 'système', 'santé', 'veut…', '']",health
637,"['', '', 'hôpitaux', 'paris', 'donnent', '960', '000', '€', 'boîte', 'privée', 'virer', 'malades', 'lu', 'le…', '']",health
638,"['', 'parle', 'souvent', 'caissières', 'banque', 'tout', 'parle', 'assez', 'infirmières', 'hôpitaux', 'public', '', 'expressionlessface', '']",health
639,"['', '', '', '', '', '', 'moins', 'lit', 'dhôpitaux', 'milliers', 'dhabitants', 'no…', '']",health
640,"['', '', 'pill', '', 'microscope', '🧪la', 'revue', 'littérature', '', '', '', 'agenceanrs', 'covid19', 'semaine', 'ligne', '\n\nau', 'menu', 'cette', 'semai…', '']",health
641,"['', '', 'ça', 'résume', 'tout', 'fait', 'lhypocrisie', 'covid\non', 'fait', 'vivre', 'lenfer', 'saturer', 'hôpitaux', 'l…', '']",health
642,"['', 'ah', 'ça', 'payer', 'boîtes', 'privés', 'trouvent', 'largent', 'payer', 'infirmiere', '', '', '', '\net', 'l…', '']",health
643,"['', 'patient', 's’y', 'attendent', 'désormais', 'havre', 'comme', 'rouen', 'plus', 'largement', 'partout', 'france', 'les\xa0urgences\xa0aff…', '']",health
644,"['', 'visio', 'cns', 'représenter', 'admd', 'france', 'audition', 'association', 'agréés', 'cadre', 'rapp…', '']",health
645,"['', '55', '…qui', 'na', 'aucun', 'problème', 'mise', 'porte', 'soignants', 'non', 'vaccinés', 'tout', 'faisant', 'travailler', 'perso…', '']",health
646,"['', '', '', '', '', 'attention', '', 'warning', '️', 'selon', 'information', 'off', 'dès', 'réélection', 'em', 'pr…', '', 'attention', '', 'warning', '️', 'selon', 'information', 'off', 'dès', 'réélection', 'em', 'préparerait', 'retour', 'pas', 'vaccinal', 'mise', 'p…', '']",health
