,tweet,label
3075," Jour de la Terre: l’environnement, thème important selon l'éducation des 18-30 (secondaire :19%;collégial :22%;univ… https://t.co/AUVlWc3Qin En 2022vs2018, l’économie 25% passe devant l’environnement 20% chez les nouveaux citoyens &amp; l’éducation 32% est moi… https://t.co/cgtPCFeZah",environment
3076," 🌎#JourdelaTerre2022 CONFÉRENCE | Temporalité des changements climatiques 

➡️Mercredi 11 mai à 17h30 avec la Fondat… https://t.co/MVGLqSTUGb",environment
3077, @midddaxx @PurSangChel7i @RadiaLkl @AbHAaVrOn Mdrrrr c quoi cette argument de fou les maghrébins sont homogènes et… https://t.co/1DkGbThnVa,environment
3078," Les gouvernements du Canada et de l’Ontario ont signé un accord de conservation en vertu de la Loi sur les… https://t.co/v3pORVP6no Joyeux #JourDeLaTerre! Aujourd’hui, les Canadiens se joignent au monde entier pour célébrer notre #environnement na… https://t.co/PDA3PcUM0V",environment
3079, Nous nous joignons aux efforts de la @MLS et de ses équipes afin de promouvoir la valorisation collective de la sau… https://t.co/tPENXi0Q2T,environment
3080," @StellaKamnga Respecter le résultat du scrutin oui, l'environnement de cette campagne les affaires les médias non",environment
3081," What a successful Climate March. It was a great way to celebrate Earth day! 🌎 #Environmarch
La Marche pour le Clima… https://t.co/75P77eBn9M",environment
3082," Cultiver vos propres légumes peut avoir un impact positif sur l'environnement, et sur votre porte-monnaie. Même les… https://t.co/7i2upP3HDN Laver son linge à l'eau froide chaque semaine peut réduire votre empreinte carbone. Trouvez d'autres petits changem… https://t.co/Z3lLWCZXRQ",environment
3083," Le réchauffement climatique a dépassé les 2 degrés en Europe en 2021, pulvérisant l’objectif d’1,5 degré https://t.co/miyGL1pVbF",environment
3084," @luffy_mh Non et la France a des amendes 
pour non le respect de l'environnement",environment
3085, Ce Jour de la Terre doit nous rappeler le pouvoir collectif que nous détenons : réduisons l'impact nocif de nos act… https://t.co/fPWyRzJBII,environment
3086," @Mans_JS Climat social délétère, avenir professionnel proche du néant surtout quand on voit la façon de manager arc… https://t.co/ZhezpVNjEv",environment
3087," Parmi les thèmes abordés lors des 14 débats entre des chefs d'entreprises et des #citoyens partout en 🇫🇷, ce sont c… https://t.co/xTG6M0mCWV",environment
3088, @Geenvdw 💀💀 climat de violence donc,environment
3089, @trucmuc28502451 @StrikeMarty @GNadeauDubois J’ai entendu dire qu’arrêter de respirer est bon pour l’environnement.… https://t.co/tPaxibItQ1,environment
3090," @Mans_JS Religion, climat , pouvoir d'achat",environment
3091, @Mans_JS Un climat social anxiogène et des perspectives économiques sombres.,environment
3092, @MohamedTERParis C'est tout le problème de l'environnement médiatique qui encense trop vite les joueurs alors qu'il… https://t.co/EWOVr5Jett,environment
3093, @CharetteB Le Québec peut avoir un impact sur le climat autant qu'un BS peux avoir un impact sur la famine en Afriq… https://t.co/jVmubVaHTy,environment
3094, @DebbechWalid @romaintaz Oh mon dieu il est tard... Effectivement si je réfléchis pas dans le bon environnement 😅👌,environment
3095, @reconquet_ez MDR avec comme acteurs:melanchon 1er ministre +poutou au travail + hidalgo a l’environnement + Adesla… https://t.co/k8yfa6q8qV,environment
3096," Heureusement que les papys ont encore leur tête.

Franchement j’ai honte de ma génération…

Bon et d’ailleurs ça va… https://t.co/La4aH9u19h",environment
3097," L'été 2021 a été le plus chaud jamais enregistré en Europe
https://t.co/iZwjqKljO3 Les réseaux sociaux laissent se propager de fausses informations sur le climat
https://t.co/E6pqliCjfq Gel tardif, sécheresse intense, pluies diluviennes : comment les viticulteurs s’adaptent déjà au changement climati… https://t.co/PUECD0wh7C Urgence climatique : Les médias sous pression pour mieux traiter les enjeux écologiques
https://t.co/7xS5xRuYLf Tous les indicateurs sont au rouge : le climat se dérègle en Europe
https://t.co/wxE33kcqd1",environment
3098, @Anti_C_O_N_S @Google notre climat  et en danger ? pourquoi c est vous qui a crier l univers tête  de shit,environment
3099, Des défenseurs de l’environnement déterminés à vous inspirer. « Il ne nous reste plus beaucoup de temps. Les trois… https://t.co/omKc7TfoOA,environment
3100, L’écologie a besoin de vous pour poursuivre les combats pour le climat et la justice sociale. Il faut mettre l’écol… https://t.co/yJtmW2MhUd,environment
3101," Saviez-vous que le CRIM est très engagé envers l'environnement ? Nous collaborons avec @ouranos_cc, @NASAsolutions,… https://t.co/SGCzTGbZsn",environment
3102," @fkontar78 Nous ne les oublierons pas ces inepties. 
 Ambassadrice climat est la nouvelle tendance...",environment
3103, Tous les indicateurs sont au rouge : le climat se dérègle en Europe https://t.co/aKZKiGeplM https://t.co/JSHIwkuYIu,environment
3104," Macron n’est pas responsable de la pandémie de Covid, de la guerre en Ukraine, du réchauffement climatique

Par con… https://t.co/MRqZQBKagv",environment
3105," Climat : « Nous observons en miniature ce que nous connaîtrons, à plus grande ampleur, demain » https://t.co/MQYfhrnbWJ",environment
3106," Mais pourquoi il ne construisent pas des dômes solaires auto reguler ?

des domes qui serais refroidis par l energi… https://t.co/ur0UPSB1Kv",environment
3107," Dimanche je vote pour le seul projet qui permet à chaque Français de donner le meilleur de lui même, qui a pour amb… https://t.co/UG9cxWueSQ",environment
3108, @dave_boorgard @MLBONFOX Mais je réalise que l’environnement de Montréal est demeuré le même qu’en 2003.,environment
3109, @JPGarraud @publicsenat JP pour la transition ecologique?  😂 Le FHaine/RN pour les pauvres bougres qui se laissent… https://t.co/WEqaHuvlhz,environment
3110," En ce #JourDeLaTerre et tous les jours, profitons des magnifiques parcs de Pierrefonds-Dollard.

En tant que gouver… https://t.co/BPpjm43y1D",environment
3111," @ptite_reine100 @fabi1cazenave Si Jadot croyait vraiment que le climat était si capital, il aurait lâché la candida… https://t.co/LdyCVFwG1R",environment
3112," Amoureux de la République, des libertés publiques, je vais devoir voter Macron. 
Je le fais alors que sur le climat… https://t.co/wzSb1ocO9k",environment
3113, honte ! Tour Eiffel  #saccageparis c’est de quelle compétence pour remettre de l’ordre et un environnement propre.… https://t.co/R6Fq8YKJxw,environment
3114," @zooalice Je ne pense pas … le medef n’est pas loi, c’est factuel 
A la mise en place de l’ISF ils allaient tous qu… https://t.co/BgP5EwdwaC",environment
3115," ✅Pour nos aînés, notre santé,la transition écologique, mieux vivre de son travail, nos enfants, notre liberté, notr… https://t.co/CVkMsyjPAB",environment
3116," Parce que cela concerne tous les domaines, tous les secteurs, toutes les dépenses, tous les équipements, tous les i… https://t.co/aQmd1eDvct",environment
3117, Nous avons établi nos fondations sur un modèle économique durable il y a près de 100 ans et nous sommes déterminés… https://t.co/B2aS4hklqz,environment
3118," @FrancoisBulloc1 Un petit retour en 2018 ?
https://t.co/WdXbQ23Qvs",environment
3119," En particulier, nous devrons imposer la transition écologique, par la mobilisation collective, par l'action syndica… https://t.co/4ddhgGrXJH",environment
3120," Parce que cela concerne tous les domaines, tous les secteurs, toutes les dépenses, tous les équipements, tous les i… https://t.co/8iki6tc8iN",environment
3121, Le Jour de la Terre 🌎 est une occasion de sensibiliser la population à l’importance d’agir pour protéger l'environn… https://t.co/LLOUfHSbib,environment
3122, Il est fort probable que dans le prochain épisode de CSPLH on parle d'un article paru dans Icarus il y a 11 jours e… https://t.co/VWvekL94AB,environment
3123, Jour de la terre : Impossible d’associer évènements météorologiques et climat ? Faux https://t.co/qGdLrq5gRf https://t.co/wH2TlvvaXL,environment
3124," La quatrième révolution industrielle : des mines chez nous, chez vous, partout. https://t.co/FJHgVMO4lr",environment
3125," 10/...venez dire au lendemain des élections à celles et ceux qui défendent les droits humains, le climat, l’environ… https://t.co/aUDwHxiKRI",environment
3126," 🗳 Dimanche je vote #avecvous

✅️ pour poursuivre vers le plein emploi, la protection du pouvoir d'achat

✅️ pour ac… https://t.co/BbFdxv1trk",environment
3127," 2/2

Informez-vous sur les outils juridiques à votre disposition. 
La protection de l’environnement est l'affaire d… https://t.co/fbHLgUUv6k 1/2

Cette plateforme, développée par le @_CQDE et financée par notre Fonds d'études notariales, met en ligne de l’… https://t.co/IINmTMENiH Aujourd'hui, c'est le #JourdelaTerre2022. 🌱 

C'est la journée idéale pour vous présenter la seule banque d’informa… https://t.co/ucEWOT9nDZ",environment
3128, Le réchauffement climatique? C’est du à la chatte à ta mère.,environment
3129," Biden: tous les véhicules de l'armée américaine seront ""climat-friendly"". Nous dépensons des milliards pour ça. 🤡 https://t.co/7mWMBV7SJl",environment
3130," Pour le jour de la terre, assurez-vous que votre entreprise porte des valeurs liées à la protection de l'environnem… https://t.co/ZhwGs31C3o",environment
3131," 🗳️ Dimanche, pas de surprise, #JeVoteMacron pour mes enfants, pour le climat, pour le plein emploi, pour l'avenir d… https://t.co/WnIJCH4hRx",environment
3132," Il est indispensable de veiller à protéger notre environnement,car en premier lieu l'environnement est notre source… https://t.co/PskMKHOUeM",environment
3133, Rumilly. Plan d’eau : mortalité massive et inexpliquée des carpes #DauphineLibere https://t.co/OQooAm1R0h Prévisions. Votre météo de ce samedi 23 avril : pluie à tous les étages #DauphineLibere https://t.co/e4i7cJIAgJ Météo . Vos plus belles photos de ce vendredi 22 avril #DauphineLibere https://t.co/fOcfBqOV1O Saint-Jean-de-Maurienne. Éclairage public : premières tendances de l’enquête #DauphineLibere https://t.co/SCyzRCUhr3,environment
3134," @dit_sec @Qofficiel Et donc vous dites quoi à tous ceux qui attendaient le blocage des prix, le SMIC à 1400 €, la r… https://t.co/jMlXgWvkFD",environment
3135," @Mathis37 @lucas_1f @_dieuoff Objectivement, en France niveau écologie ça va beaucoup mieux maintenant que dans les… https://t.co/W9iElxpPb2",environment
3136," Quand le fondateur de Geenpeace décrit le  ""réchauffement climatique"" comme la plus grande arnaque de l'histoire, à… https://t.co/M3jv7LhCHx",environment
3137, Une ONG britannique accuse la France d’entretenir un climat de terreur envers sa communauté musulmane | Middle East… https://t.co/Qvb4B6GpUC,environment
3138," #Twelcome et bonne soirée, @Marinegdlr !
#climat #TransitionEnergétique #FinanceDurable 🇺🇸 ""États-Unis : l’éolien devance pour la première fois le nucléaire et le charbon… mais reste loin derrière le gaz… https://t.co/R2IcyYIx1x",environment
3139," APPEL A UNE COALITION POUR LA #JUSTICE SOCIALE ET LE #CLIMAT

Pour faire battre #LePen dimanche, mais aussi et surt… https://t.co/e9pFuLH9hW",environment
3140," @DariusRochebin 
Ce soir @jmaphatie degoise sec, #Macron en prend plein la figure, ni indulgence ni présomption de… https://t.co/gnNplUtrBg",environment
3141," Nous œuvrons dans principalement cinq(5) domaines, nos causes mondiales que sont : La lutte contre la faim, la lutt… https://t.co/WAAd6WvmSB",environment
3142," 🎙 B. #Matuidi : « La 2ème année (2008/09), il y a aussi l’envie de jouer l’Europe avec le club. On avait des suppor… https://t.co/IBJuRqjxtm",environment
3143," Dimanche, je vote pour une France progressiste, solidaire et tournée vers la transition écologique.
Dimanche, je vo… https://t.co/NHfWMeTgno",environment
3144," @dr_a90zl @Ghost16062 Surtout l'eau la, ça doit être négligeable sur l'atmosphère! Ça fait juste un micro climat à… https://t.co/WJZTIsOxQx",environment
3145, @Parmentiercaro7 @sebchenu Le FN de la famille Le Pen est un parti d’extrême-droite dangereux pour la démocratie. I… https://t.co/YjbbSMsa4Y,environment
3146," 👉 Réunion publique jeudi soir à Saint-Brevin en présence de @FdeRugy, @YHaury44, @audreydufeu, @GeismarLuc,… https://t.co/VTwOvkZI4p",environment
3147," Climat: les banques centrales doivent prendre part à la bataille contre le réchauffement climatique
Christine Lagar… https://t.co/ngOgnCaMbS",environment
3148," @ChrisCottonStat 📢 Vaccin 100% efficace spécial élites et dirigeants

▶️Phase d'essai OK 
▶️Aucun rappel nécessaire… https://t.co/CWIiRyAM04",environment
3149," @Mart_Inangel @emma_ducros @chdevoogd Ce vote n’est pas un vote raciste, anti sémite, pour une retraite à 60 ans, c… https://t.co/GZtQOU5YkE",environment
3150, Venez on créé des hangars gigantesque avec des velos et ont met tout les smicard de merde dedans à pédaler pour lut… https://t.co/3D3RiqD5aQ,environment
3151," @turbojoul Bah nan...l'écologie,le climat toussa,c'est 1 question de ""pauvres"",c'est bien connu.🙄",environment
3152," De plus l’environnement ne montre aucune trace d’explosion, les véhicules eux-mêmes ne montrent pas de trace d’expl… https://t.co/5H9HJA0CaS",environment
3153, Du colza à ras des maisons: le correspondant local de l’@estrepublicain n’a jamais entendu parler des dangers des… https://t.co/KgNxBFW1Mv,environment
3154," Parce que cela concerne tous les domaines, tous les secteurs, toutes les dépenses, tous les équipements, tous les i… https://t.co/oJOQIPnvd2",environment
3155," « La transition écologique doit être sociale. » Emmanuel Macron

#MacronFrance2

 https://t.co/nh1hY3IArp",environment
3156," ► Transition écologique et gestion de l’eau, une ressource précieuse: La Patrouille verte et la Patrouille bleue se… https://t.co/kLSC8yG4Mv",environment
3157," @GabrielKevlec @sevbu76 Chez moi le climat est très doux, presque tout pousse",environment
3158, @MisaPb Pas la peine de s'excuser! Ça vaut surtout la peine de partager ses écrits en français considérant qu'il a… https://t.co/KZKXa5LStj,environment
3159, Le 22 avril est une date qui nous rappelle l'importance de protéger notre planète 🌎 si fragile. Posons des gestes c… https://t.co/7ogX7Q8dH2,environment
3160," @Karineharvey20 Oui, 80%des maladies on un terrain comportementale,l'environnement et l'hygiène de vie sont les pil… https://t.co/MdS0T3qCsG",environment
3161, @BNFC_13 Non le climat s'y prête moins 😉,environment
3162, Prenons soin de notre environnement https://t.co/XlURIK802e,environment
3163," Le Pen demande à la Commission de contrôle de se pencher sur des SMS de soutien à Macron
Les SMS mis en cause assur… https://t.co/NNWXQf8lzo Climat et mal à réagir 
#Climat
https://t.co/iFbfDYjNT6",environment
3164," @AimeryAssire @Greg1461810 @BelmondoBruno @TristanKamin @BenarafaNajib Il y a 5ans, 86% des moins de 35ans pensaien… https://t.co/Uxs01KMKLP",environment
3165, @GNadeauDubois La seule façon de placer un gouvernement à Québec qui soit plus à gauche au niveau économie et envir… https://t.co/DjrApZPJLX,environment
3166," Des sommets prépandémiques de voyageurs au Canada: https://t.co/i2o9lhCLr4 
PRÉPAREZ-VOUS, LA R%P@CE À TRUDEAU ET L… https://t.co/lFCOh9ffjD",environment
3167," @oneshout1 @cavousf5 @cgainsbourg Qu'il a sapé brutalement les efforts internationaux pour le climat ? 
Le seule qu… https://t.co/mjzH729I5Y",environment
3168, Une pensée à notre planète .. donnons lui une pause .. ? .. au #Bassin .. notre sort est indissociable de celui de… https://t.co/A908IhFgNy,environment
3169," 👨🏽 : Salut mon amour 

👩🏽 : J’ai déjà vu le climat, j’arrive 🙄Ginor26",environment
3170, Alors cette journée de la Terre et son greenwashing ? 🙂 C'est bon le réchauffement climatique a baissé de quelques dixièmes maintenant ?,environment
3171, Tesla retire les câbles de recharge pour ses voitures ⁦@AutoJournalMag⁩  https://t.co/h3JqE7rRMU,environment
3172," @KaraNoyak Ah! Moi j'accusais le climat électoral (1er tour grand beau, 2e tour dépression généralisée) mais je ne… https://t.co/98O802oAIr",environment
3173," Résolvez des énigmes, explorez votre environnement et surtout, survivez.

https://t.co/lvHsTbgklz",environment
3174, @Nath_Yamb L’armée française s’attaque aux peulhs pour les faire quitter le Sahel car c’est l’un des peuples qui vi… https://t.co/BfDLieMMav,environment
3175," C’est la journée mondiale de la terre, elle a lieu tout les ans depuis le 22 avril 1970, le jour où la première man… https://t.co/LSto618vZ2",environment
3176," @antigone0 @juge_dread Pas d'option placard, semble-t-il.

Option carriériste (avec d'autres carriéristes)
Environn… https://t.co/wzVFhlAPbq",environment
3177," Pace appelle #Ecologistes, #centre gauche &amp; #gauche de gouvernement à s'unir aux #legislatives pour lutter contre… https://t.co/Y7wm3JYZSz",environment
3178," @ArtetaGang Le truc c’est qu’il arrive dans un climat catastrophique et il connaît bien la L2 ,et surtout qu’on a a… https://t.co/a1vx5MhJc7 @DoChamakh Je suis totalement d’accord pour Oudin mais sincèrement pour la L2 ça peut faire le taff (?), si on peut… https://t.co/3qRUGebM6B",environment
3179, AVANT/APRÈS : 10 endroits sur Terre qui ont changé en un an https://t.co/MJEiiqPPJw,environment
3180," En cette journée annuelle de la Terre, nous soulignons les projets de @inrsciences en environnement qui font partie… https://t.co/BZUvUxQfyU",environment
3181, @Sabrine187 Y’a divergence pour le visage d’une. De deux elle préférerait pdr le risque que la mosquée ferme et pri… https://t.co/f4dmSyR0v1,environment
3182," 📸 En l'honneur de la journée de la Terre ! 🌎
Célébrée annuellement le 22 avril, l'#EarthDay permet notamment une pr… https://t.co/qlrehsxaS1",environment
3183," Les priorités… en cas de guerre, l’ennemi s’en fichera pas mal du climat.

Surtout que le prochain ennemi à combatt… https://t.co/JKjXPxvSxm",environment
3184," Le candidat Emmanuel Macron @avecvous très posé dans sa dernière itv sur @LCI ""je ne suis pas à l'origine du Covid,… https://t.co/t7qOAB1zed",environment
3185," @GNadeauDubois 'Le ministre de l'Environnement du Québec croit qu'il est « impossible » de réduire nos émissions de… https://t.co/XxMSdUkdHn @Laminateur @GNadeauDubois Ce que vous nommez n'est pas contrôlé par l'humain.
Mais ce n'est pas responsable du réc… https://t.co/MBnBIygETP",environment
3186, La crise &amp;eacute;nerg&amp;eacute;tique et la publication du sixi&amp;egrave;me rapport du GIEC placent les… https://t.co/jbJvJLzeL9,environment
3187," Je ne pense pas être, quelque soit les complotismes ambiants, être à l’origine du Covid, du réchauffement climatiqu… https://t.co/8XycIEUIy3",environment
3188," Le meilleur témoignage de la prise en compte du #climat , c'est Jean #Castex qui persiste à prendre l'avion pour al… https://t.co/tu6hdhzJEJ",environment
3189, @MohamedTERParis @lagreenitude @AllezPaillade J’ai toujours trouvé que Nordin avait du potentiel en terme de vitess… https://t.co/4R0K7IWsAZ,environment
3190," ÉVÈNEMENT | En ce #jourdelaTerre, des jeunes engagés en #environnement ont apporté des réponses sur ce que signifie… https://t.co/r74n1ZOC9F",environment
3191, @kevinbossuet Le lycée qui sacrifie les sciences au moment où le pays en a le plus besoin  : transition énergétique… https://t.co/qMJi8F2sYl,environment
3192, @Mediavenir C’est ça de se considérer écolo pour un environnement propre,environment
3193," En ce Jour de la Terre, nous soulignons l'importance de la mise en place d'actions concrètes en matière de RSE pour… https://t.co/6YFXJptdbK",environment
3194, 📹 Il faut changer de vision de société et de la façon dont nous fonctionnons pour permettre la transition écologiqu… https://t.co/Bf8yCZvE8G,environment
3195, La réalité c’est une avec macron il va falloir en acheter dés quantité incroyable #TPMP encore une fois en s’en bal… https://t.co/RUcdZfHr4C,environment
3196, @TPMP @GabrielAttal @J_Bardella On nous serine la planète la planète le climat le climat... mais sur cette planète… https://t.co/KlUpX9PV03,environment
3197," Des effets directs évidents pour les populations locales, mais aussi indirect notamment sur le transport des panach… https://t.co/1LTdUelepn",environment
3198," Des militants du #climat protestent contre les importations #russes de #pétrole et de #gaz

#TesYeuxSurLeMonde… https://t.co/rFx3Jn1ZJ3 Ce vendredi 22 avril est célébrée la Journée mondiale de la #Terre, « le mouvement participatif en environnement le… https://t.co/lYUcdlAfit",environment
3199, Il faut absolument voter @EmmanuelMacron ce dimanche #24avril sinon #MarineLePen sera la Présidente. Fini les acqui… https://t.co/RsmguTVAqX,environment
3200, J'aime beaucoup cette vidéo par l'agence spatiale canadienne ce qu'elle nous rappelle les conséquences des changeme… https://t.co/KdqLKA1fWt,environment
3201," En Corée du sud, les élections présidentielles se sont se sont déroulées dans un climat anti féministe, révélateur… https://t.co/agVD32Gaou",environment
3202, @Faust_38 @Thom_astro La Terre est plate et le réchauffement climatique est un hoax. 😁🤓,environment
3203, 🌍 Pour la protection de l'environnement et l'engagement des jeunes. #JeVoteMacron ⤵️ https://t.co/ecF3PELAvW,environment
3204," En cette #JournéeDeLaTerre 🌎 et tous les jours, si nous nous unissons et agissons pour l’environnement, nous pouvon… https://t.co/JAdeETVj7w",environment
3205, @AsoTheUndying en mode insertion dans un nouvel environnement @AsoTheUndying pour bien m’adapter à l’environnement 77,environment
3206," @owhylda Il ne faut pas oublier que nous sommes entièrement dépendants de la vie qui nous entoure, sauvegarder notr… https://t.co/1BzvYrAToh",environment
3207," @Red24226165 @sevsevparis @JeanCASTEX Bon , on sait que les VIP n'ont pas à respecter leurs propres conseils pour l… https://t.co/5llJsGjVbk",environment
3208," @Raayannnnnn @pascalinho11 @B_Queneutte @bleuherault Reste calme l’algero madrilène, germain fait partie de la rota… https://t.co/P1tOU7Tn3a",environment
3209," Aussi, cette innovation va permettre désormais de contribuer à rendre notre environnement meilleur.  

Ensemble pou… https://t.co/J1zzZBGqZh -Jeter le plastique utilisé (sachet, bouteille, sac en plastique) à la poubelle.
-sensibiliser autour de soi sur l'… https://t.co/Z0E79v0mK9 Pour remédier à ce problème, des gestes simples doivent être réalisés afin de préserver notre environnement :",environment
3210, @BlindIslPV Je pense a l'environnement,environment
3211," @FlyingGauthier @bobby38_bcn @GroFoo @BonPote Que l'aviation fasse des efforts sur l'environnement très bien, est c… https://t.co/yHOlRZACIH @FlyingGauthier @bobby38_bcn @GroFoo @BonPote Le premier ministre doit surtout faire l'effort de montrer l'exemple… https://t.co/oKEDWuoQFf",environment
3212," @MarianneleMag @NPolony @NPolony après avoir lu votre édito et sa fin mentionnant l'avenir de nos enfants, la seule… https://t.co/RBYIMWc2U5",environment
3213, @Thom_astro Pas encore de neuneus pour nous dire que la Terre est plate et que le réchauffement climatique est un hoax ?,environment
3214," Biden a fait une déclaration étrange, disent-ils, chaque voiture de l'armée américaine sera respectueuse de l'envir… https://t.co/ZOM7eCLV3w",environment
3215, @2Chauvier «  c’est arrivé près de chez vous » premier film avec Benoît Poelvoorde …. Pas pour la réalisation qui e… https://t.co/4C2IYQd6LH,environment
3216, @coleen_conte @Twiiiiter7 @PatrickAdemo je part en game art perso ( coneceptualisation d'environnement et personnage 2D/3D ),environment
3217, @NBBSKb Ce qui est tout à fait compréhensible car dans un environnement où l'égalité homme-femme est constamment mi… https://t.co/KnKteKc6it,environment
3218," 🤣🤣 La guerre écolo 💪🏻 - Biden : ""Dans l'armée américaine, chaque véhicule sera respectueux du climat. Nous dépenson… https://t.co/ZshBfYrl7w",environment
3219, @GNadeauDubois 3. Un tunnel entre Québec et Lévis serait la meilleure chose jamais faite pour l'environnement. 🙄😑,environment
3220, @antipast_ @alechat1 @GLBouchez Plus grand monde se sent représenté par un quelconque parti (d’où le besoin d’assem… https://t.co/G8cQm9u5b1,environment
3221," Dimanche, c’est un référendum sur l’environnement, sur le progrès, sur la liberté. 
Votons @EmmanuelMacron pour l’e… https://t.co/RVmrILTeE4",environment
3222," ""La cigarette rend les poumons noirs. L'essence ne se renouvelle pas. Le climat est influencé par l'homme. On ne pe… https://t.co/6bedRU1ErT",environment
3223, La programmation et les travaux de #rénovationénergetoque ds bâtiments publics avancent. Dans le cadre de la mise… https://t.co/ONFw5koNfq,environment
3224," Ramadan: Taza baigne dans la spiritualité des tarawihs.
 Chaque soir et depuis le début du mois béni, les mosquées… https://t.co/2Y3SYU2z7d",environment
3225, C'est bientôt la #SemaineDeLaSantéMentale. Ne manquez pas cet événement. Il faut continuer à #ParlerPourVrai de la… https://t.co/ZMxDXK8RRA,environment
3226, @akalmsbt quand tu me mets dans un environnement de travail jsuis trop deter j’ai trop bien taffé d’ailleurs là jva… https://t.co/LbSMzLKXv2,environment
3227, @un__zoulou Tout comme l’ambiance pesante dans l’environnement madrilène s’il prolonge. Ça va être vécu comme une catastrophe sans précédent,environment
3228," Parce que cela concerne tous les domaines, tous les secteurs, toutes les dépenses, tous les équipements, tous les i… https://t.co/YUNjIFGbCb",environment
3229, niveau écologie et environnement Marine est complètement à côté de la plaque sah,environment
3230, @Mediavenir Et l environnement dans tout sa balek mr @JeanCASTEX ?,environment
3231," Chaque geste compte, à la maison comme au travail, nous pouvons tous faire notre part et pas seulement aujourd’hui.… https://t.co/KYxxFh6LIs",environment
3232," À l'occasion de la #Journée_mondiale_de_la_Terre, #TRULYNOLEN_Haïti réitère son engagement écologique à mener bien… https://t.co/OapLYrv03i",environment
3233, @jaclostermann Vous voyez bien que la France est une dictature. Sortons de ce climat et votons  dimanche MLP !,environment
3234," (2/2) Rappelons que l'#UMQ a produit différents outils pour accompagner ses membres à ce chapitre:

✅ Plateforme mu… https://t.co/HUaVwoBSMv (1/2) En ce #JourDeLaTerre, l'#UMQ tient à souligner le leadership et la proactivité des municipalités de partout a… https://t.co/kooI1Bff5A",environment
3235," Parce que cela concerne tous les domaines, tous les secteurs, toutes les dépenses, tous les équipements, tous les i… https://t.co/E6duJxytWe",environment
3236, Dernier jour de campagne pour #5ansdeplus avec @EmmanuelMacron: convaincre jusqu’à la dernière minute de faire le c… https://t.co/ol6g7KZikf,environment
3237, Voici comment l'humanité reste inactive dur le climat https://t.co/8njsfbAY1Q,environment
3238, @brenoul Les petits gestes ne suffiront pas vis à vis du réchauffement climatique c'est certain.,environment
3239, @NiusMarco @10121Ws Réchauffement climatique.,environment
3240, @Zell_breiz @Tele7 Quand même si c'est télé 7 jours et Charlotte qui le disent! La politique c'est comme le… https://t.co/XNrQbFsgiT,environment
3241, Un matelas écologique 🛏️💚 est un type de matelas dont les composants et la fabrication respectent l’environnement.… https://t.co/3wIRwxKNof,environment
3242, La commission agricole et la commission climat énergie du Parc naturel régional du @pmaraispoitevin ont travaillé l… https://t.co/LRzkultANI,environment
3243," 🤗 L’une des plages les plus connues dans le monde est la plage de ses Illetes à #Formentera, et c’est principalemen… https://t.co/kWrkT88gAl",environment
3244, Venez nous voir avec vos appareils électroniques dont vous souhaitez vous débarrasser ainsi que vos disques durs à… https://t.co/KO0M7svf6M,environment
3245, La reine des neiges appelle à voter Macron. Elle a très peur du réchauffement climatique que provoquera MLP… https://t.co/L24rAA7ybn,environment
3246," [replay #sival22 #fruit2050] 🌍🍊🥕
Ailleurs dans le monde : Comment répond-on aux enjeux environnementaux dans la… https://t.co/VWLB9Lrfsd",environment
3247," Actus Mer/Sea News:  Le ""Shen Gang Shun"" bientôt démantelé en Polynésie - @_lemarin https://t.co/ILc1q7eUGY https://t.co/Nnwo460ReC Actus Mer/Sea News:  Via @ZeHub - Extinction Rebellion, @QuotaClimat… La pression monte sur les médias, accusés de… https://t.co/vWqTQILVkE",environment
3248," Le climat est bizarre ces temps ci, je ne sais pas si c’est seulement chez moi",environment
3249," [#IMMOBILIER] 📑 ""Exceptions aux critères de la rénovation énergétique performante et délais pour la qualifier de gl… https://t.co/Okt3UfGEL2",environment
3250, Dans heartstopper quand le mec rentre dans les vestiaires j’ai du mettre sur pause ça m’a donnait de l’anxiété cette environnement mdrrr,environment
3251," Chaleur extrême : le Canada doit se préparer à des épisodes mortels, dit un rapport
 https://t.co/qnj6MWJfle https://t.co/5CWZUSVS3X",environment
3252," 🎬 NOUVELLE CRITIQUE🎬 
✅À lire sur : https://t.co/GH2PuVyqnT

📜Une jeune ourse se remémore son enfance pour sa nouve… https://t.co/BoEDYILwTI",environment
3253," Reportage 🎥 Après le plan pêche, c'est au tour du plan chasse d'être déployé par le @Dep_74. Élaboré avec… https://t.co/qMEJgBAZwu",environment
3254, #Kebili: Voici le tableau de bord du climat des affaires.. Tous les indicateurs ont fait marche arrière. Rétrospect… https://t.co/HJl1GAv6mv,environment
3255, @Jesuislibis Oui c'est ça le souci. Je suis entre benslimane et Mohamedia. C'est pas le bon climat. La glycine de t… https://t.co/U418C7ZmPK,environment
3256," Isère. Grenoble chasse (encore plus) la publicité (par @vigny6)

https://t.co/36iNL1GLp2",environment
3257, Je les déteste à détruire tout l’environnement https://t.co/RZHlxsrzNj,environment
3258," Plus de 100000 ont marché il y a 10 ans jour pour jour avec Pauline Marois @partiquebecois ; résultat , cimenterie… https://t.co/CLI0AkaHxM",environment
3259," En ce #JourDeLaTerre, pensons à l’importance de la réutilisation et du recyclage, ainsi que de la protection de l’e… https://t.co/2MJMJpc3Vg",environment
